openalex_work_id,acd_name,funder_id,funder_name,funder_ror,award_id,award_name,funder_award_id
W2467891898,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G3518009076,Collaborative Research: Accurate Cosmology with Strong Gravitational Lens Time Delays,
W2467891898,Dr Kenneth Chiu Wai Wong,,U.S. Department of Energy,,G3748695461,,
W2467891898,Dr Kenneth Chiu Wai Wong,,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,,G426690495,Phasenübergänge und Instabilitäten,
W2467891898,Dr Kenneth Chiu Wai Wong,,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,,G4479680042,,
W2467891898,Dr Kenneth Chiu Wai Wong,,Space Telescope Science Institute,,G4518818167,,
W2467891898,Dr Kenneth Chiu Wai Wong,,Deutsche Forschungsgemeinschaft,,G4711507462,,
W2467891898,Dr Kenneth Chiu Wai Wong,,National Aeronautics and Space Administration,,G5042631527,,
W2467891898,Dr Kenneth Chiu Wai Wong,,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,,G5170142308,,
W2467891898,Dr Kenneth Chiu Wai Wong,,National Aeronautics and Space Administration,,G5449677019,,
W2467891898,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G5641840667,,
W2467891898,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G5729343118,Collaborative Research:  Accurate cosmology with strong gravitational lens time delays,
W2467891898,Dr Kenneth Chiu Wai Wong,,Space Telescope Science Institute,,G6273510985,,
W2467891898,Dr Kenneth Chiu Wai Wong,,Science and Technology Facilities Council,,G629046690,,
W2467891898,Dr Kenneth Chiu Wai Wong,,U.S. Department of Energy,,G6558272803,,
W2467891898,Dr Kenneth Chiu Wai Wong,,U.S. Department of Energy,,G6756316859,,
W2467891898,Dr Kenneth Chiu Wai Wong,,Alexander von Humboldt-Stiftung,,G6823224962,,
W2467891898,Dr Kenneth Chiu Wai Wong,,National Aeronautics and Space Administration,,G7372121496,,
W2467891898,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G7474305530,,
W2467891898,Dr Kenneth Chiu Wai Wong,,U.S. Department of Energy,,G7490537531,,
W2467891898,Dr Kenneth Chiu Wai Wong,,Deutsche Forschungsgemeinschaft,,G775452760,,
W2467891898,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G8210229802,,
W2467891898,Dr Kenneth Chiu Wai Wong,,U.S. Department of Energy,,G969889393,,
W2474708830,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G1643990988,,
W2474708830,Dr Kenneth Chiu Wai Wong,,National Sleep Foundation,,G1969548033,,
W2474708830,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G3518009076,Collaborative Research: Accurate Cosmology with Strong Gravitational Lens Time Delays,
W2474708830,Dr Kenneth Chiu Wai Wong,,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,,G4479680042,,
W2474708830,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G5641840667,,
W2474708830,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G5729343118,Collaborative Research:  Accurate cosmology with strong gravitational lens time delays,
W2474708830,Dr Kenneth Chiu Wai Wong,,"Ministry of Science and Technology, Israel",,G6610395981,,
W2474708830,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G7474305530,,
W2945900838,Dr Kenneth Chiu Wai Wong,,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,,G1010303824,,
W2945900838,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G1643990988,,
W2945900838,Dr Kenneth Chiu Wai Wong,,H2020 European Research Council,,G2215014210,,
W2945900838,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G2264806148,,
W2945900838,Dr Kenneth Chiu Wai Wong,,U.S. Department of Energy,,G3748695461,,
W2945900838,Dr Kenneth Chiu Wai Wong,,National Aeronautics and Space Administration,,G5042631527,,
W2945900838,Dr Kenneth Chiu Wai Wong,,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,,G5170142308,,
W2076211223,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G1333985129,CAREER: A New Frontier in Dark Matter Substructure Studies,
W2076211223,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G2181397336,Collaborative Research:  Observations and Theory of the Most Powerful Gravitational Lensing Telescopes,
W2076211223,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G314720302,Collaborative Research:  Observations and Theory of the Most Powerful Gravitational Lensing Telescopes,
W2076211223,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G4594261347,,
W2076211223,Dr Kenneth Chiu Wai Wong,,National Aeronautics and Space Administration,,G5387775148,"WE PROPOSE TO CONSTRUCT THE FIRST DETAILED TIMELINE OF EARLY-TYPE GALAXY EVOLUTION ONTO THE RED SEQUENCE VIA GALAXY-GALAXY MERGERS, PINPOINTING WHEN",
W2076211223,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G7736695398,Uncovering the Nature of Lyman-alpha Nebulae in the Distant Universe,
W4288079647,Dr Kenneth Chiu Wai Wong,,"Ministry of Education, Culture, Sports, Science and Technology",,G1167224890,,
W4288079647,Dr Kenneth Chiu Wai Wong,,Science and Technology Facilities Council,,G2055633834,,
W4288079647,Dr Kenneth Chiu Wai Wong,,Japan Society for the Promotion of Science,,G250528746,,
W4288079647,Dr Kenneth Chiu Wai Wong,,European Commission,,G344960108,Accurate halo masses in the precision cosmology era,
W4288079647,Dr Kenneth Chiu Wai Wong,,Japan Society for the Promotion of Science,,G3510347252,,
W4288079647,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G3715736766,,
W4288079647,Dr Kenneth Chiu Wai Wong,,"Ministry of Education, Culture, Sports, Science and Technology",,G6302033403,,
W4288079647,Dr Kenneth Chiu Wai Wong,,Science and Technology Facilities Council,,G7594240354,,
W4288079647,Dr Kenneth Chiu Wai Wong,,European Commission,,G7842005466,,
W4288079647,Dr Kenneth Chiu Wai Wong,,Horizon 2020,,G8183122494,,
W2466126080,Dr Kenneth Chiu Wai Wong,,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,,G1010303824,,
W2466126080,Dr Kenneth Chiu Wai Wong,,National Science Foundation,,G1643990988,,
